data,id_tipo_trans,importo,id_conto
2021-12-06,4,-26.124712,83
2020-08-26,3,-15.180507,174
2021-02-27,3,-103.46503,60
2022-04-04,3,-33.032307,182
2020-05-01,5,-192.31836,116
2019-12-26,6,-67.684669,67
2020-10-29,7,-343.81131,45
2020-07-27,7,-121.22858,75
2021-08-17,4,-5.187602,212
2021-05-16,7,-42.023159,115
2022-02-11,7,-152.04756,89
2019-09-24,3,-117.75538,112
2019-11-20,5,-53.081657,74
2021-05-27,3,-16.04318,129
2019-07-21,7,-36.428799,130
2020-08-30,4,-31.162935,23
2020-06-30,7,-55.735867,136
2020-09-09,5,-53.419319,47
2022-03-24,7,-28.566034,145
2021-10-29,4,-37.719479,50
2021-12-04,6,-107.11164,191
2022-04-12,6,-141.74722,44
2020-01-25,3,-49.379784,2
2021-10-23,4,-39.095394,236
2022-05-05,5,-39.320721,184
2019-11-16,3,-66.178886,190
2019-12-07,5,-94.329155,1
2019-12-17,7,-23.867605,91
2021-05-23,7,-72.509941,121
2021-09-04,7,-330.93655,74
2022-05-21,6,-104.00343,214
2022-04-28,6,-38.817505,216
2021-07-24,4,-428.63351,135
2019-10-17,6,-161.3338,77
2020-05-29,7,-107.5826,47
2019-08-27,5,-23.86352,234
2019-08-05,3,-14.199783,153
2019-07-22,3,-169.60454,193
2021-08-27,7,-16.543137,233
2019-09-07,3,-63.984161,167
2021-11-15,3,-46.790485,53
2020-11-03,4,-88.900261,122
2021-10-04,6,-54.269794,198
2022-04-09,6,-172.95909,178
2021-08-26,4,-46.791206,28
2021-05-17,6,-21.25107,163
2020-07-08,6,-57.929272,112
2021-01-31,3,-43.592876,116
2021-02-11,3,-211.67601,163
2020-05-02,6,-58.870502,88
2021-12-20,5,-16.410351,171
2021-09-23,3,-11.820931,212
2021-10-03,4,-64.748672,17
2022-02-02,5,-55.868633,145
2021-04-28,4,-83.547455,97
2020-12-08,3,-9.8214626,107
2021-08-28,4,-36.312386,180
2021-06-20,3,-226.15463,73
2021-02-01,6,-29.104256,82
2019-06-25,4,-77.695282,130
2020-02-18,5,-261.37027,99
2022-02-18,7,-40.949772,32
2021-12-31,3,-712.36719,37
2020-08-13,4,-52.159531,203
2020-08-07,7,-15.270061,89
2020-08-07,5,-98.098572,133
2021-06-06,7,-47.170811,128
2022-06-06,3,-54.591496,97
2020-11-22,4,-46.52491,70
2022-03-11,5,-18.747612,32
2019-09-25,5,-17.522984,170
2021-09-02,3,-56.935318,104
2021-09-10,7,-224.35152,202
2019-12-11,7,-73.644852,12
2022-05-02,5,-201.20053,85
2020-11-23,6,-21.311825,97
2019-12-15,3,-40.968735,90
2021-07-06,7,-36.099857,207
2021-06-28,4,-40.070583,16
2019-08-06,5,-10.897525,35
2022-03-22,4,-41.041466,202
2019-12-29,6,-21.814081,151
2021-11-28,5,-175.53867,125
2022-05-11,4,-104.07542,3
2019-08-29,3,-97.536102,74
2021-04-06,5,-120.48441,188
2022-03-27,6,-92.099411,212
2021-03-08,3,-87.047844,94
2021-10-29,4,-25.344835,119
2020-03-26,5,-22.928417,33
2020-09-25,4,-24.763071,213
2021-06-18,4,-5.8621979,120
2019-10-27,6,-52.101246,16
2019-12-10,4,-71.975037,217
2020-07-27,5,-16.556051,88
2020-02-28,4,-65.227844,221
2019-11-21,7,-31.815727,202
2022-05-05,7,-167.59375,226
2020-05-04,7,-237.41422,93
2021-07-19,5,-68.784416,184
2021-02-20,6,-14.198425,128
2021-05-30,3,-119.31543,32
2020-06-17,7,-66.99826,9
2020-05-12,4,-142.84985,152
2020-11-20,3,-8.289752,17
2020-02-25,5,-8.0485315,133
2021-07-05,4,-45.267441,60
2021-05-22,5,-72.71048,105
2019-10-07,7,-66.421379,104
2020-08-18,4,-86.739906,2
2021-07-27,4,-84.364555,57
2021-12-09,5,-107.93944,185
2019-08-28,6,-63.264439,88
2021-03-31,3,-148.55997,218
2022-04-15,3,-48.109161,176
2022-06-04,7,-10.030188,238
2020-01-03,7,-66.522079,198
2019-11-25,3,-30.603458,22
2019-08-27,3,-173.66658,132
2021-09-28,6,-71.306015,184
2020-03-15,3,-43.887947,182
2019-12-15,7,-4.3786006,33
2022-05-25,4,-86.684547,148
2021-09-16,4,-204.74744,135
2021-09-10,3,-22.14628,49
2020-01-13,4,-31.61525,147
2020-02-11,4,-87.76046,237
2022-02-11,5,-47.418316,156
2019-07-20,7,-49.541828,32
2021-04-12,4,-51.613384,136
2020-05-17,5,-12.551661,196
2020-12-19,7,-15.989622,237
2022-05-04,5,-63.194561,6
2021-11-09,7,-391.12564,155
2021-03-13,6,-92.687096,71
2021-12-19,6,-6.9442406,53
2021-02-16,3,-134.97298,183
2020-08-02,3,-142.7392,78
2021-09-23,7,-176.51825,102
2019-10-03,6,-6.3371153,44
2019-11-09,4,-27.019985,163
2022-01-20,4,-71.35154,116
2021-11-27,7,-38.165546,14
2020-07-28,3,-18.432577,89
2022-04-21,5,-7.8561649,65
2021-08-20,5,-125.26905,44
2020-12-19,7,-34.806656,74
2020-08-03,4,-43.307285,100
2020-09-04,4,-127.78863,162
2020-01-10,5,-51.268528,65
2021-02-24,5,-83.32988,136
2022-03-31,6,-11.307881,124
2020-06-22,6,-98.793442,40
2019-07-18,4,-6.8926592,31
2021-02-04,5,-158.81923,173
2021-09-14,4,-55.482853,31
2021-03-18,4,-114.43887,13
2019-09-21,4,-111.59633,12
2021-02-02,7,-16.6031,147
2021-12-21,4,-24.741713,49
2020-12-24,5,-48.646557,34
2019-06-22,7,-25.700203,81
2019-08-20,7,-6.2996345,237
2022-04-06,4,-65.67495,61
2020-02-22,3,-25.35017,195
2022-04-10,3,-44.207317,150
2020-04-16,6,-212.26544,144
2021-01-31,5,-63.024261,139
2020-07-08,7,-25.910572,2
2021-01-06,3,-97.833733,208
2019-07-20,6,-23.259602,151
2020-05-18,4,-223.46873,58
2019-07-05,4,-18.887428,204
2020-01-05,5,-244.08455,84
2020-07-04,5,-64.475006,229
2021-03-07,5,-42.756466,115
2021-09-01,5,-4.7736816,223
2020-01-07,7,-50.772449,161
2021-12-28,5,-108.66776,45
2019-11-07,6,-12.160759,172
2019-07-25,6,-10.647902,81
2020-01-01,5,-38.200558,44
2020-04-29,4,-248.39296,141
2019-10-19,5,-107.08665,62
2019-12-14,6,-129.03479,80
2021-04-20,4,-124.57641,6
2022-02-20,6,-22.888163,146
2020-12-08,5,-94.024757,69
2021-04-02,3,-15.979963,193
2021-01-28,6,-46.186111,142
2019-09-25,4,-104.88626,180
2021-12-31,3,-71.656616,85
2020-04-14,6,-9.8702745,113
2021-09-20,4,-106.9767,2
2020-06-07,6,-33.045017,65
2021-02-23,6,-359.15305,181
2021-08-23,7,-6.4432936,204
2021-04-19,3,-68.883736,26
2021-05-13,7,-28.941023,51
2022-02-15,6,-4.3045845,39
2021-08-06,6,-19.734646,66
2021-09-17,5,-40.770733,95
2021-01-03,5,-29.671089,122
2020-06-15,6,-217.79414,151
2019-09-10,6,-135.8983,234
2019-08-14,7,-32.661133,22
2020-05-02,3,-42.409847,53
2020-06-03,5,-18.296879,226
2022-05-02,4,-302.84799,204
2019-12-12,3,-109.57079,223
2021-09-17,6,-113.08984,55
2020-12-03,6,-7.7015514,94
2021-04-08,6,-52.76823,137
2021-04-11,7,-29.714863,232
2022-02-10,6,-67.884087,159
2020-07-08,4,-35.667385,170
2019-10-30,6,-65.568832,229
2020-11-10,3,-57.494995,222
2022-02-23,6,-45.384319,226
2021-05-07,5,-9.6224089,139
2021-10-27,6,-14.922804,93
2019-09-29,5,-4.7394037,208
2022-05-15,7,-48.83268,224
2020-02-15,5,-33.360798,159
2020-07-31,7,-51.030815,185
2021-10-25,4,-38.980236,218
2020-11-03,4,-294.07297,22
2021-08-30,4,-105.11539,85
2021-11-03,7,-67.840767,144
2021-05-21,3,-36.738991,202
2020-06-27,6,-96.07164,100
2019-09-24,7,-97.256683,181
2020-12-18,4,-123.16869,158
2021-04-22,5,-169.12183,234
2021-07-04,5,-172.64268,224
2021-04-27,6,-137.519,166
2021-02-21,5,-59.316818,42
2020-05-22,4,-45.384281,142
2021-02-25,5,-17.871758,107
2020-07-19,4,-11.852262,21
2019-07-10,3,-81.519028,50
2021-08-06,6,-43.115528,147
2022-06-03,5,-63.244205,6
2021-05-01,5,-141.2877,199
2021-12-19,5,-20.495304,191
2019-10-09,6,-163.0376,97
2019-10-11,7,-157.42102,215
2021-05-24,4,-20.608341,137
2020-07-03,4,-46.300941,164
2019-08-31,7,-250.235,174
2020-04-08,7,-64.614769,68
2021-04-06,4,-25.996904,192
2021-10-07,5,-11.359426,93
2020-03-16,4,-70.196465,29
2022-03-06,7,-522.0766,207
2021-11-01,4,-7.2642365,87
2021-04-09,4,-27.628016,15
2019-11-13,4,-2243.6675,30
2019-12-13,7,-50.757771,138
2020-07-12,6,-80.51812,41
2020-04-26,5,-22.99931,137
2020-03-13,5,-43.369041,196
2020-02-03,6,-48.637913,185
2020-11-03,6,-16.646446,22
2021-06-13,3,-138.63181,72
2020-10-30,5,-108.74783,203
2021-03-11,5,-176.40663,111
2020-04-12,5,-69.57431,117
2019-10-01,5,-194.79012,189
2022-03-30,7,-43.026237,130
2020-08-11,3,-19.028975,202
2019-07-13,4,-40.798126,136
2019-07-14,7,-310.71161,66
2020-01-21,7,-101.72918,192
2020-12-18,3,-13.729572,154
2019-08-24,5,-219.65605,139
2020-09-05,4,-180.70947,82
2022-02-03,6,-26.583605,42
2022-03-23,4,-6.3849163,107
2020-02-07,7,-102.4087,192
2021-05-08,7,-121.54121,89
2020-01-24,5,-124.48981,145
2019-07-27,6,-49.053123,183
2020-03-07,6,-19.793577,14
2020-11-06,7,-24.076038,40
2019-09-08,7,-152.36536,220
2021-09-05,3,-31.246225,98
2021-09-30,4,-11.150045,1
2019-09-16,3,-30.826769,130
2020-03-06,7,-28.812994,90
2021-12-26,6,-112.31814,149
2020-02-17,3,-14.021977,58
2020-09-02,5,-77.884064,29
2021-01-01,3,-87.521004,141
2019-11-28,7,-57.413345,30
2022-04-23,5,-84.815636,198
2021-12-11,7,-54.465607,185
2021-01-07,5,-140.60872,8
2021-04-02,6,-19.092798,208
2021-05-25,6,-45.844101,28
2021-10-12,6,-28.502022,206
2021-05-04,6,-47.801327,143
2019-12-19,5,-29.031301,58
2020-11-08,5,-6.1339216,43
2019-08-25,5,-39.356396,105
2021-02-11,5,-16.983685,68
2020-02-18,7,-16.139114,151
2019-11-09,4,-65.850471,187
2021-01-07,3,-104.16155,125
2020-10-24,7,-11.400333,231
2020-02-29,6,-54.415127,162
2022-02-19,7,-78.390732,147
2020-09-08,3,-79.502182,161
2020-09-08,5,-29.91025,166
2022-02-28,4,-121.70211,28
2020-10-17,3,-74.779564,215
2022-01-16,7,-78.737022,8
2020-02-07,7,-38.733185,156
2021-10-13,5,-52.438438,141
2021-05-09,6,-71.722427,204
2020-07-30,3,-19.416889,1
2019-09-28,5,-83.515305,123
2020-12-09,6,-148.53348,78
2020-08-26,7,-51.648232,187
2022-03-13,3,-280.62552,160
2020-01-01,3,-28.829739,166
2020-06-21,4,-39.86562,156
2019-11-11,3,-59.4459,212
2022-04-16,5,-21.00441,11
2020-11-01,3,-19.303928,57
2019-09-25,3,-25.280241,139
2020-06-22,3,-331.8179,159
2019-08-22,5,-29.54055,77
2021-01-28,7,-65.568291,68
2019-12-31,7,-48.192417,148
2020-06-13,6,-64.196777,184
2020-07-24,5,-56.070805,85
2019-09-05,3,-76.472496,188
2022-01-29,4,-84.282112,227
2020-05-08,3,-26.654688,112
2020-01-03,4,-89.826256,21
2020-10-01,3,-23.617189,131
2019-12-26,6,-81.496727,131
2021-09-18,3,-16.829882,52
2019-06-20,4,-41.966984,108
2021-11-11,7,-16.979404,74
2021-09-04,7,-30.191278,42
2020-09-03,3,-25.268055,147
2021-09-16,3,-70.019218,164
2020-09-03,4,-46.793079,149
2021-02-07,6,-50.024311,113
2019-08-21,5,-74.40448,169
2021-07-29,6,-134.26953,142
2021-06-28,7,-40.110622,18
2021-12-08,5,-4.8455691,136
2021-11-17,3,-12.688605,103
2019-09-30,4,-100.79295,24
2019-10-21,7,-41.796356,140
2019-12-17,4,-257.73245,111
2021-03-20,4,-12.925088,183
2020-04-08,4,-47.631378,157
2021-11-28,7,-259.23279,224
2021-11-26,6,-10.904972,124
2022-04-06,5,-19.102386,93
2019-12-16,6,-24.307718,14
2022-03-10,3,-59.314842,229
2019-12-12,7,-41.169647,107
2020-10-08,3,-41.801064,26
2021-05-14,4,-10.121893,174
2021-12-01,6,-145.78111,81
2020-07-03,6,-48.700115,145
2020-03-24,3,-46.233929,214
2020-10-21,4,-83.231667,98
2019-12-23,6,-63.304699,57
2020-12-16,3,-6.18156,188
2022-01-04,6,-189.87408,66
2020-08-17,6,-51.353996,156
2020-05-09,3,-138.24179,33
2019-10-06,5,-9.5312271,36
2020-03-26,4,-23.301384,50
2020-09-22,6,-55.141838,208
2021-06-06,7,-118.59167,161
2021-01-27,6,-65.248299,143
2021-04-01,3,-18.843493,109
2020-12-01,5,-97.773102,223
2021-05-11,6,-15.851229,176
2022-05-20,3,-103.51316,4
2021-04-17,3,-52.046753,24
2019-08-19,4,-21.949759,46
2022-05-12,4,-55.934925,218
2019-11-04,7,-315.2865,236
2021-02-25,4,-29.462849,226
2021-07-19,6,-27.598667,23
2019-12-28,6,-47.324669,144
2021-01-21,5,-35.109428,191
2019-11-11,4,-79.307343,122
2021-02-27,6,-22.464306,143
2021-02-09,5,-16.161747,165
2020-02-08,6,-101.4772,13
2019-07-12,4,-63.441807,236
2021-06-14,6,-39.885822,95
2019-10-27,5,-17.871798,195
2020-09-25,3,-91.652199,234
2019-08-15,3,-142.88733,102
2022-01-02,4,-75.058151,170
2020-11-22,4,-85.555237,32
2020-01-19,3,-50.236946,48
2021-02-24,7,-265.74661,167
2020-01-23,5,-78.915092,224
2020-07-02,5,-62.579464,124
2021-06-27,5,-9.6712313,65
2021-07-20,6,-7.910408,189
2021-07-15,3,-68.483368,150
2020-07-29,4,-31.518909,209
2021-03-30,3,-79.999947,124
2022-02-11,5,-8.5196218,202
2021-06-29,6,-50.003746,4
2021-12-16,7,-45.346451,99
2020-02-05,3,-90.900963,100
2021-05-11,3,-65.720406,209
2021-10-12,4,-72.47628,169
2020-08-16,3,-106.41637,138
2021-02-26,3,-72.190323,204
2022-01-28,5,-164.82727,87
2020-12-26,5,-203.87367,216
2020-11-21,3,-4.8850765,226
2020-01-11,3,-2.6705048,193
2020-06-05,6,-65.785187,191
2019-07-01,3,-24.251417,207
2021-06-21,6,-246.90431,232
2019-10-29,3,-7.7199998,222
2020-11-12,7,-208.36047,133
2022-06-02,5,-4.5684752,227
2020-11-07,6,-22.575251,180
2022-01-28,3,-34.474514,72
2022-05-18,3,-40.481133,150
2021-01-25,5,-33.24791,99
2020-06-25,4,-80.842285,105
2022-01-26,3,-258.2709,87
2020-05-10,3,-129.47789,197
2021-04-02,5,-97.525513,217
2020-04-13,4,-28.818836,111
2020-05-21,7,-48.898369,15
2020-04-26,6,-45.169788,88
2020-02-01,6,-59.260754,156
2019-12-16,7,-14.301735,40
2021-08-13,5,-10.173888,11
2021-10-30,6,-51.643963,156
2021-01-26,5,-187.44582,54
2022-02-03,5,-49.078953,100
2021-08-16,3,-30.676464,74
2020-12-15,7,-136.28349,239
2019-12-08,4,-53.1152,179
2020-08-13,3,-27.782322,214
2021-01-01,6,-38.271938,123
2021-04-26,5,-156.61282,116
2021-08-27,4,-29.676792,88
2020-05-20,7,-20.1649,166
2019-09-04,6,-64.235435,147
2021-07-01,5,-235.6459,13
2020-07-19,4,-27.98905,112
2020-05-03,4,-29.04438,24
2021-05-26,3,-22.004354,78
2019-07-01,5,-7.8436079,60
2020-02-05,7,-110.28703,177
2021-11-03,4,-11.011201,81
2020-02-01,7,-29.293018,177
2022-02-27,6,-117.59078,29
2019-07-18,5,-22.287872,33
2020-03-28,3,-71.057961,162
2020-10-13,5,-18.176006,102
2021-01-21,7,-56.499088,209
2021-02-24,4,-4.9913368,30
2021-06-08,3,-28.251755,76
2022-04-14,6,-87.044151,140
2020-04-12,4,-20.450697,137
2020-03-27,3,-61.939842,26
2022-06-07,3,-33.102715,48
2022-04-17,5,-48.168335,229
2022-02-04,3,-30.827665,149
2022-03-19,6,-134.50435,175
2021-06-11,3,-196.98267,198
2019-09-14,7,-68.130417,55
2020-03-05,3,-147.38142,230
2020-07-23,6,-104.93857,143
2020-06-22,6,-51.383385,228
2019-12-26,6,-3.6915648,23
2020-05-23,6,-101.88305,144
2021-08-30,6,-35.004158,171
2021-11-28,7,-10.259881,231
2019-08-20,3,-8.2075033,179
2020-03-10,3,-51.596497,156
2020-09-21,3,-106.05412,231
2020-12-22,4,-9.9075212,1
2019-09-28,5,-46.822754,32
2022-01-31,6,-14.006121,48
2020-09-27,4,-46.956501,35
2021-08-25,6,-14.097515,115
2022-04-11,6,-38.189243,203
2021-04-19,7,-19.682749,46
2019-08-10,3,-8.9722652,77
2022-04-14,7,-73.736305,183
2020-10-17,7,-154.98701,75
2022-04-27,3,-20.655478,209
2022-04-25,7,-10.967706,172
2019-11-07,6,-119.36477,161
2021-03-05,3,-96.782539,239
2022-01-11,7,-36.68861,174
2020-06-08,3,-158.85825,24
2020-09-06,6,-49.63055,133
2021-03-02,5,-130.10649,45
2021-08-27,3,-84.553551,53
2020-12-17,6,-16.19128,156
2021-06-22,7,-434.0704,159
2019-12-08,5,-66.26001,175
2019-08-17,7,-136.17677,147
2019-07-03,6,-74.348167,178
2022-03-20,5,-12.939947,44
2021-05-09,6,-9.3585129,143
2019-11-26,3,-30.600914,11
2021-06-19,6,-40.325562,169
2020-03-26,7,-32.865253,113
2019-12-29,5,-54.509838,130
2022-02-23,4,-15.524751,158
2020-02-03,5,-40.538254,196
2020-07-27,4,-753.9444,57
2019-12-03,4,-97.129318,4
2019-07-26,3,-36.64576,100
2021-10-18,7,-60.630146,195
2021-05-31,5,-15.41591,142
2019-12-09,4,-86.499634,70
2021-12-20,4,-48.992908,110
2021-01-20,4,-245.70363,100
2020-01-18,4,-114.131,55
2019-06-15,3,-65.829582,13
2022-02-24,6,-35.603668,2
2022-01-11,4,-40.956581,7
2022-05-10,5,-66.665909,114
2019-10-16,5,-14.03366,42
2020-03-16,6,-32.939564,113
2021-04-07,4,-17.836861,21
2020-08-30,4,-7.286962,135
2021-04-16,4,-67.561676,42
2020-07-12,3,-89.883705,0
2022-02-25,5,-156.06259,228
2021-02-17,7,-624.30627,107
2021-07-16,4,-29.790791,70
2019-07-13,7,-116.7765,60
2020-12-19,4,-131.2168,154
2022-05-13,5,-87.187485,71
2022-01-24,6,-39.819321,128
2021-10-05,5,-149.68086,140
2022-02-28,5,-37.109501,45
2019-12-10,4,-16.492708,30
2022-05-25,6,-67.326675,141
2022-04-22,6,-97.651199,176
2020-09-27,7,-173.49165,158
2021-08-29,3,-175.00053,0
2020-10-24,6,-59.516884,82
2019-09-04,6,-38.216953,35
2021-08-31,7,-121.83831,225
2021-07-18,5,-163.75894,97
2020-06-18,7,-13.198418,48
2022-02-09,7,-57.422523,112
2022-01-02,7,-131.95934,232
2020-01-10,6,-92.161247,51
2022-03-31,3,-57.362286,167
2020-12-18,3,-32.398743,80
2020-02-22,3,-10.556911,145
2020-05-10,3,-92.383171,145
2019-10-24,6,-509.3219,221
2020-02-10,4,-88.180695,36
2021-11-18,5,-11.082651,106
2020-09-04,3,-19.342949,85
2020-05-05,5,-8.0763159,113
2021-09-24,7,-66.270096,145
2021-07-30,4,-191.18411,188
2020-12-23,4,-36.579266,84
2021-06-04,7,-22.632433,71
2020-03-27,5,-7.5992737,186
2021-12-19,3,-11.1241,91
2019-10-20,5,-30.900406,149
2021-10-23,4,-22.294619,231
2019-12-19,4,-58.909321,221
2021-06-16,5,-24.564636,161
2019-09-11,7,-123.44279,50
2021-05-27,6,-153.94386,24
2022-05-23,6,-79.27108,110
2020-11-02,5,-222.65494,156
2020-12-16,6,-114.99703,80
2021-02-09,3,-44.235645,74
2022-02-21,3,-117.74755,236
2021-09-04,4,-22.015791,25
2021-12-28,7,-44.456062,49
2020-09-28,7,-702.57489,97
2022-04-29,4,-105.82843,229
2020-06-25,4,-45.045765,30
2020-05-14,6,-28.855167,238
2020-08-16,5,-41.740093,54
2020-01-16,3,-61.850822,92
2021-01-07,5,-2.3939869,206
2020-04-02,3,-17.572596,21
2020-02-25,6,-64.201836,60
2019-08-28,3,-17.983849,201
2021-08-07,5,-23.565081,66
2021-09-23,3,-57.059246,48
2020-04-17,3,-55.040897,90
2019-09-25,3,-65.857925,81
2021-03-05,7,-101.74977,85
2021-08-13,5,-79.573799,36
2019-07-27,4,-118.70834,72
2020-11-20,7,-877.71716,162
2020-07-12,5,-5.7874475,85
2020-04-05,7,-19.76342,211
2019-09-14,3,-74.388573,227
2021-07-03,4,-19.868187,130
2022-01-17,3,-37.046341,162
2020-05-10,6,-35.553104,219
2020-08-02,6,-168.65926,143
2020-11-10,5,-9.9009333,42
2021-04-26,5,-32.195965,175
2022-03-12,6,-56.598835,80
2021-09-13,7,-40.949715,17
2021-04-06,5,-22.355129,225
2021-01-19,5,-34.887939,128
2020-05-09,6,-63.433292,215
2020-03-31,5,-108.00237,194
2022-05-10,5,-9.9121675,162
2019-08-28,4,-21.197611,40
2020-03-29,6,-39.055019,84
2022-03-12,3,-8.6964655,114
2021-11-29,5,-219.81796,218
2020-05-15,6,-28.518333,151
2022-01-28,6,-169.52487,97
2020-10-16,7,-66.854317,146
2020-06-29,6,-48.691406,50
2022-03-11,3,-88.370941,0
2021-01-27,7,-58.776382,231
2021-05-06,7,-108.27039,35
2021-06-17,7,-142.69443,185
2021-08-19,4,-34.522652,174
2022-04-17,6,-161.58714,198
2019-11-15,4,-29.392677,187
2022-02-08,6,-190.90578,104
2019-11-14,4,-17.596565,152
2022-06-07,3,-13.321906,165
2021-05-09,4,-40.765396,170
2020-08-04,5,-10.453362,237
2020-12-24,4,-45.260696,172
2020-04-27,7,-62.356682,38
2020-06-17,3,-32.689491,122
2019-08-11,5,-135.60674,24
2021-09-09,3,-87.459732,87
2019-08-11,3,-46.649849,209
2020-01-28,4,-19.283258,203
2021-05-20,4,-103.89569,203
2020-05-20,6,-44.546288,116
2020-09-17,4,-92.457184,113
2020-05-19,7,-29.300224,49
2020-02-07,5,-32.004684,29
2022-01-25,4,-92.631546,233
2020-10-21,6,-165.52171,68
2020-04-12,5,-70.536186,233
2021-05-20,3,-135.85689,192
2021-11-13,6,-43.472157,172
2020-10-03,4,-40.487541,61
2021-11-25,7,-6.4712958,153
2019-09-15,7,-702.52014,104
2020-04-22,4,-286.07025,64
2021-08-19,5,-14.477593,200
2019-11-12,4,-16.512367,153
2022-02-04,6,-67.059753,115
2020-11-23,6,-53.763405,200
2019-07-01,3,-72.355385,122
2021-09-02,4,-82.980629,109
2020-03-29,7,-17.196875,231
2020-12-11,7,-87.934792,6
2021-05-05,6,-103.01418,116
2019-10-22,4,-20.537642,97
2021-01-04,5,-76.258919,225
2021-03-12,5,-32.309288,165
2020-08-09,3,-30.982748,115
2019-12-01,7,-383.98093,236
2022-05-20,6,-638.00531,0
2020-10-13,4,-19.465889,100
2022-06-04,4,-19.476919,210
2021-09-28,3,-23.573109,210
2021-08-16,6,-25.678156,59
2020-05-05,5,-35.226326,10
2020-04-24,6,-11.543202,64
2022-04-07,6,-62.204571,156
2020-01-02,3,-73.728989,221
2020-01-28,4,-29.004198,173
2021-06-28,6,-32.394905,24
2021-05-10,5,-2028.3167,220
2021-09-20,7,-2.6819522,144
2020-02-03,4,-54.942055,37
2020-08-27,3,-102.35594,138
2021-01-27,7,-30.981113,66
2020-10-13,6,-44.456478,119
2019-07-05,4,-24.880497,149
2020-03-20,5,-67.036385,112
2021-10-23,6,-3.8888943,11
2019-08-25,7,-26.833349,227
2021-09-01,4,-62.660938,49
2019-06-16,3,-34.317425,182
2022-01-15,7,-112.81329,100
2020-09-14,3,-27.460217,102
2021-11-11,7,-187.98106,80
2019-11-11,5,-14.503024,108
2021-10-29,3,-47.422695,129
2021-10-02,3,-72.767685,127
2019-12-23,5,-37.311249,13
2021-12-23,4,-21.107132,164
2019-11-08,7,-8.9200296,91
2019-11-05,5,-162.90749,51
2020-04-02,4,-34.384571,44
2022-03-22,6,-15.765601,37
2020-08-10,3,-10.878018,157
2020-08-27,5,-194.99008,186
2021-03-08,7,-69.915688,108
2022-06-07,7,-22.600355,95
2020-10-24,5,-27.861452,160
2020-06-19,5,-53.508072,28
2021-11-23,5,-39.617085,208
2020-04-18,6,-6.5800061,81
2020-12-24,6,-51.274357,84
2020-01-01,7,-12.26079,150
2020-10-31,4,-9.6370058,122
2020-10-08,6,-39.242054,220
2020-07-21,6,-115.47294,147
2020-11-09,7,-239.31755,37
2020-08-14,6,-31.760717,197
2020-01-05,3,-103.94285,84
2021-04-15,6,-18.085039,26
2021-02-16,3,-104.71864,156
2020-12-25,3,-34.275593,132
2021-10-29,5,-290.30823,21
2021-05-07,6,-19.120415,190
2020-04-10,7,-11.076015,119
2019-11-22,6,-18.673014,60
2020-12-11,3,-62.398098,169
2021-11-11,5,-14.566477,204
2019-06-25,4,-44.672379,55
2019-06-14,5,-58.169178,55
2021-06-13,7,-227.60431,132
2020-10-12,3,-22.001905,43
2021-11-17,3,-304.36029,149
2021-06-08,7,-59.567978,95
2020-09-07,3,-50.833458,67
2020-09-25,3,-48.753872,170
2021-12-29,5,-294.62897,6
2020-01-29,6,-90.058586,237
2019-07-08,3,-20.08798,50
2022-01-28,3,-24.854704,235
2021-01-30,6,-18.093399,168
2019-06-30,3,-51.520359,108
2021-09-30,7,-48.50687,67
2022-03-02,6,-82.842979,54
2019-09-18,6,-25.785978,95
2022-05-15,6,-40.338486,15
2020-02-26,4,-61.872219,66
2020-03-10,6,-18.085247,61
2021-04-25,3,-16.98637,222
2019-12-02,5,-131.66682,164
2020-09-16,6,-39.001556,75
2022-01-17,5,-45.315632,26
2019-11-19,4,-76.336647,16
2021-05-26,7,-132.08351,111
2022-02-13,6,-35.860783,171
2022-02-27,7,-246.2065,63
2022-02-02,7,-51.550789,149
2021-09-14,4,-79.531281,13
2022-02-01,5,-153.30515,16
2020-06-28,3,-8.8877544,36
2021-04-05,7,-7.0507369,154
2020-04-11,3,-45.260349,129
2021-05-13,5,-76.208282,2
2019-11-11,6,-63.505852,176
2021-03-24,5,-21.263258,57
2020-09-16,7,-83.8899,148
2022-06-07,3,-95.158867,224
2020-04-10,4,-104.40841,201
2021-08-04,5,-67.431244,69
2021-01-04,6,-255.17461,93
2020-08-14,6,-52.411243,177
2022-02-04,6,-12.176802,104
2020-08-03,3,-369.51996,35
2020-03-18,3,-553.55908,111
2020-09-05,6,-80.452896,63
2019-11-28,6,-74.031685,121
2019-06-28,4,-68.160301,33
2022-04-01,3,-46.48,132
2022-03-04,6,-53.330639,130
2020-12-01,6,-27.773523,185
2020-05-07,7,-1193.1619,213
2019-09-01,7,-16.135546,98
2019-12-02,3,-80.90123,87
2021-04-28,5,-17.488356,163
2019-10-26,4,-252.24092,47
2020-01-05,7,-26.081051,132
2021-10-09,5,-34.435421,186
2022-03-31,4,-120.54602,234
2021-05-09,7,-44.267365,105
2021-01-28,5,-23.520599,215
2019-12-30,3,-6.1763954,207
2020-08-04,4,-50.872726,107
2020-01-03,3,-36.942245,137
2020-06-27,3,-347.4812,79
2022-03-22,7,-28.990093,140
2021-04-26,7,-20.654423,126
2022-05-22,6,-18.078764,64
2020-08-17,5,-62.820095,235
2022-01-14,3,-24.076143,187
2021-09-20,4,-50.900284,27
2019-07-14,6,-150.75642,214
2019-06-12,3,-142.74513,49
2021-01-26,5,-50.733879,95
2021-01-11,5,-25.920164,56
